id,name,cpu,ram,gpu,battery,volume,weight,display,maker,sw_os,price,image,content
62,삼성전자 노트북 NT350XCR-A58M,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),731490,삼성전자imgs61.jpg,삼성전자imgsdt61.jpg
63,삼성전자 갤럭시북 이온2 NT930XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1399000,삼성전자imgs62.jpg,삼성전자imgsdt62.jpg
64,삼성전자 갤럭시북 플렉스2 NT950QDA-X71AZ,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2576000,삼성전자imgs63.jpg,삼성전자imgsdt63.jpg
65,삼성전자 노트북 플러스 NT550XCR-AD3A WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,828720,삼성전자imgs64.jpg,삼성전자imgsdt64.jpg
66,삼성전자 갤럭시북 이온2 NT950XDA-X71AW,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.26,15.6,삼성전자,윈도우10,2249000,삼성전자imgs65.jpg,삼성전자imgsdt65.jpg
67,삼성전자 갤럭시북 이온2 NT950XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,1.19,15.6,삼성전자,미포함(프리도스),1548000,삼성전자imgs66.jpg,삼성전자imgsdt66.jpg
68,삼성전자 갤럭시북S NT767XCL-KLTE,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,512,950,13.3,삼성전자,윈도우10,1349000,삼성전자imgs67.jpg,삼성전자imgsdt67.jpg
69,삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 16GB램,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1176990,삼성전자imgs68.jpg,삼성전자imgsdt68.jpg
70,삼성전자 노트북 플러스2 NT560XDZ-G78A,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,미포함(프리도스),1599000,삼성전자imgs69.jpg,삼성전자imgsdt69.jpg
71,삼성전자 갤럭시북 이온2 NT950XDZ-G58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,미포함(프리도스),1778000,삼성전자imgs70.jpg,삼성전자imgsdt70.jpg
72,삼성전자 노트북 플러스2 NT550XDZ-AD1AW,인텔_셀러론_6305 (1.8GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),444280,삼성전자imgs71.jpg,삼성전자imgsdt71.jpg
73,삼성전자 노트북 플러스2 NT560XDA-XC58,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,윈도우10,1430390,삼성전자imgs72.jpg,삼성전자imgsdt72.jpg
74,삼성전자 갤럭시북 이온2 NT930XDZ-A38AW,인텔_코어i3-11세대_i3-1115G4 (3.0GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1198000,삼성전자imgs73.jpg,삼성전자imgsdt73.jpg
75,삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ,인텔_코어i5-11세대_i5-1130G7 (1.8GHz),8,내장그래픽,69.7,256,1.16,13.3,삼성전자,미포함(프리도스),1748000,삼성전자imgs74.jpg,삼성전자imgsdt74.jpg
76,삼성전자 노트북 플러스 NT550XCR-AD3A,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),661820,삼성전자imgs75.jpg,삼성전자imgsdt75.jpg
77,삼성전자 노트북 플러스2 NT560XDZ-G78A WIN10 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,GTX1650 TiMAX-Q,43,500,1.85,15.6,삼성전자,윈도우10,1640000,삼성전자imgs76.jpg,삼성전자imgsdt76.jpg
78,삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2449440,삼성전자imgs77.jpg,삼성전자imgsdt77.jpg
79,삼성전자 노트북 플러스2 NT550XDA-K78AW 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1379000,삼성전자imgs78.jpg,삼성전자imgsdt78.jpg
80,삼성전자 갤럭시북 이온2 NT950XDA-XC58W,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,윈도우10,1804790,삼성전자imgs79.jpg,삼성전자imgsdt79.jpg
81,삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.57,15.6,삼성전자,미포함(프리도스),2049000,삼성전자imgs80.jpg,삼성전자imgsdt80.jpg
82,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-KF58,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1577960,삼성전자imgs81.jpg,삼성전자imgsdt81.jpg
83,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1699190,삼성전자imgs82.jpg,삼성전자imgsdt82.jpg
84,삼성전자 갤럭시북 플렉스2 5G NT930QCA-KC71S,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,69.7,512,1.26,13.3,삼성전자,윈도우10,2679000,삼성전자imgs83.jpg,삼성전자imgsdt83.jpg
85,삼성전자 2019 노트북9 Always NT930XBE-K717A,인텔_코어i7-8세대_i7-8565U (1.8GHz),16,내장그래픽,75,256,995,13.3,삼성전자,윈도우10,1804040,삼성전자imgs84.jpg,삼성전자imgsdt84.jpg
86,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-K78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1833590,삼성전자imgs85.jpg,삼성전자imgsdt85.jpg
87,삼성전자 갤럭시북 이온 NT930XCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1022390,삼성전자imgs86.jpg,삼성전자imgsdt86.jpg
88,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1389800,삼성전자imgs87.jpg,삼성전자imgsdt87.jpg
89,삼성전자 갤럭시북S NT767XCM-K58S,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,256,950,13.3,삼성전자,윈도우10,1148000,삼성전자imgs88.jpg,삼성전자imgsdt88.jpg
90,삼성전자 오디세이 NT850XCJ-XC716,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPERMAX-Q,54,512,2.39,15.6,삼성전자,윈도우10,2917990,삼성전자imgs89.jpg,삼성전자imgsdt89.jpg
91,삼성전자 노트북 NT350XCR-AD5WA,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),798000,삼성전자imgs90.jpg,삼성전자imgsdt90.jpg
92,삼성전자 노트북 NT350XCR-A58M,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),731490,삼성전자imgs91.jpg,삼성전자imgsdt91.jpg
93,삼성전자 갤럭시북 이온2 NT930XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1399000,삼성전자imgs92.jpg,삼성전자imgsdt92.jpg
94,삼성전자 갤럭시북 플렉스2 NT950QDA-X71AZ,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2576000,삼성전자imgs93.jpg,삼성전자imgsdt93.jpg
95,삼성전자 노트북 플러스 NT550XCR-AD3A WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,828720,삼성전자imgs94.jpg,삼성전자imgsdt94.jpg
96,삼성전자 갤럭시북 이온2 NT950XDA-X71AW,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.26,15.6,삼성전자,윈도우10,2249000,삼성전자imgs95.jpg,삼성전자imgsdt95.jpg
97,삼성전자 갤럭시북 이온2 NT950XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,1.19,15.6,삼성전자,미포함(프리도스),1548000,삼성전자imgs96.jpg,삼성전자imgsdt96.jpg
98,삼성전자 갤럭시북S NT767XCL-KLTE,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,512,950,13.3,삼성전자,윈도우10,1349000,삼성전자imgs97.jpg,삼성전자imgsdt97.jpg
99,삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 16GB램,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1176990,삼성전자imgs98.jpg,삼성전자imgsdt98.jpg
100,삼성전자 노트북 플러스2 NT560XDZ-G78A,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,미포함(프리도스),1599000,삼성전자imgs99.jpg,삼성전자imgsdt99.jpg
101,삼성전자 갤럭시북 이온2 NT950XDZ-G58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,미포함(프리도스),1778000,삼성전자imgs100.jpg,삼성전자imgsdt100.jpg
102,삼성전자 노트북 플러스2 NT550XDZ-AD1AW,인텔_셀러론_6305 (1.8GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),444280,삼성전자imgs101.jpg,삼성전자imgsdt101.jpg
103,삼성전자 노트북 플러스2 NT560XDA-XC58,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,윈도우10,1430390,삼성전자imgs102.jpg,삼성전자imgsdt102.jpg
104,삼성전자 갤럭시북 이온2 NT930XDZ-A38AW,인텔_코어i3-11세대_i3-1115G4 (3.0GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1198000,삼성전자imgs103.jpg,삼성전자imgsdt103.jpg
105,삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ,인텔_코어i5-11세대_i5-1130G7 (1.8GHz),8,내장그래픽,69.7,256,1.16,13.3,삼성전자,미포함(프리도스),1748000,삼성전자imgs104.jpg,삼성전자imgsdt104.jpg
106,삼성전자 노트북 플러스 NT550XCR-AD3A,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),661820,삼성전자imgs105.jpg,삼성전자imgsdt105.jpg
107,삼성전자 노트북 플러스2 NT560XDZ-G78A WIN10 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,GTX1650 TiMAX-Q,43,500,1.85,15.6,삼성전자,윈도우10,1640000,삼성전자imgs106.jpg,삼성전자imgsdt106.jpg
108,삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2449440,삼성전자imgs107.jpg,삼성전자imgsdt107.jpg
109,삼성전자 노트북 플러스2 NT550XDA-K78AW 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1379000,삼성전자imgs108.jpg,삼성전자imgsdt108.jpg
110,삼성전자 갤럭시북 이온2 NT950XDA-XC58W,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,윈도우10,1804790,삼성전자imgs109.jpg,삼성전자imgsdt109.jpg
111,삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.57,15.6,삼성전자,미포함(프리도스),2049000,삼성전자imgs110.jpg,삼성전자imgsdt110.jpg
112,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-KF58,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1577960,삼성전자imgs111.jpg,삼성전자imgsdt111.jpg
113,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1699190,삼성전자imgs112.jpg,삼성전자imgsdt112.jpg
114,삼성전자 갤럭시북 플렉스2 5G NT930QCA-KC71S,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,69.7,512,1.26,13.3,삼성전자,윈도우10,2679000,삼성전자imgs113.jpg,삼성전자imgsdt113.jpg
115,삼성전자 2019 노트북9 Always NT930XBE-K717A,인텔_코어i7-8세대_i7-8565U (1.8GHz),16,내장그래픽,75,256,995,13.3,삼성전자,윈도우10,1804040,삼성전자imgs114.jpg,삼성전자imgsdt114.jpg
116,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-K78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1833590,삼성전자imgs115.jpg,삼성전자imgsdt115.jpg
117,삼성전자 갤럭시북 이온 NT930XCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1022390,삼성전자imgs116.jpg,삼성전자imgsdt116.jpg
118,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1389800,삼성전자imgs117.jpg,삼성전자imgsdt117.jpg
119,삼성전자 갤럭시북S NT767XCM-K58S,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,256,950,13.3,삼성전자,윈도우10,1148000,삼성전자imgs118.jpg,삼성전자imgsdt118.jpg
120,삼성전자 오디세이 NT850XCJ-XC716,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPERMAX-Q,54,512,2.39,15.6,삼성전자,윈도우10,2917990,삼성전자imgs119.jpg,삼성전자imgsdt119.jpg
121,삼성전자 노트북 NT350XCR-AD5WA,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),798000,삼성전자imgs120.jpg,삼성전자imgsdt120.jpg
122,삼성전자 노트북 NT350XCR-A58M,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),731490,삼성전자imgs121.jpg,삼성전자imgsdt121.jpg
123,삼성전자 갤럭시북 이온2 NT930XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1399000,삼성전자imgs122.jpg,삼성전자imgsdt122.jpg
124,삼성전자 갤럭시북 플렉스2 NT950QDA-X71AZ,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2576000,삼성전자imgs123.jpg,삼성전자imgsdt123.jpg
125,삼성전자 노트북 플러스 NT550XCR-AD3A WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,828720,삼성전자imgs124.jpg,삼성전자imgsdt124.jpg
126,삼성전자 갤럭시북 이온2 NT950XDA-X71AW,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.26,15.6,삼성전자,윈도우10,2249000,삼성전자imgs125.jpg,삼성전자imgsdt125.jpg
127,삼성전자 갤럭시북 이온2 NT950XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,1.19,15.6,삼성전자,미포함(프리도스),1548000,삼성전자imgs126.jpg,삼성전자imgsdt126.jpg
128,삼성전자 갤럭시북S NT767XCL-KLTE,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,512,950,13.3,삼성전자,윈도우10,1349000,삼성전자imgs127.jpg,삼성전자imgsdt127.jpg
129,삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 16GB램,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1176990,삼성전자imgs128.jpg,삼성전자imgsdt128.jpg
130,삼성전자 노트북 플러스2 NT560XDZ-G78A,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,미포함(프리도스),1599000,삼성전자imgs129.jpg,삼성전자imgsdt129.jpg
131,삼성전자 갤럭시북 이온2 NT950XDZ-G58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,미포함(프리도스),1778000,삼성전자imgs130.jpg,삼성전자imgsdt130.jpg
132,삼성전자 노트북 플러스2 NT550XDZ-AD1AW,인텔_셀러론_6305 (1.8GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),444280,삼성전자imgs131.jpg,삼성전자imgsdt131.jpg
133,삼성전자 노트북 플러스2 NT560XDA-XC58,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,윈도우10,1430390,삼성전자imgs132.jpg,삼성전자imgsdt132.jpg
134,삼성전자 갤럭시북 이온2 NT930XDZ-A38AW,인텔_코어i3-11세대_i3-1115G4 (3.0GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1198000,삼성전자imgs133.jpg,삼성전자imgsdt133.jpg
135,삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ,인텔_코어i5-11세대_i5-1130G7 (1.8GHz),8,내장그래픽,69.7,256,1.16,13.3,삼성전자,미포함(프리도스),1748000,삼성전자imgs134.jpg,삼성전자imgsdt134.jpg
136,삼성전자 노트북 플러스 NT550XCR-AD3A,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),661820,삼성전자imgs135.jpg,삼성전자imgsdt135.jpg
137,삼성전자 노트북 플러스2 NT560XDZ-G78A WIN10 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,GTX1650 TiMAX-Q,43,500,1.85,15.6,삼성전자,윈도우10,1640000,삼성전자imgs136.jpg,삼성전자imgsdt136.jpg
138,삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2449440,삼성전자imgs137.jpg,삼성전자imgsdt137.jpg
139,삼성전자 노트북 플러스2 NT550XDA-K78AW 16GB램,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1379000,삼성전자imgs138.jpg,삼성전자imgsdt138.jpg
140,삼성전자 갤럭시북 이온2 NT950XDA-XC58W,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,윈도우10,1804790,삼성전자imgs139.jpg,삼성전자imgsdt139.jpg
141,삼성전자 갤럭시북 플렉스2 NT950QDZ-G58AZ,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.57,15.6,삼성전자,미포함(프리도스),2049000,삼성전자imgs140.jpg,삼성전자imgsdt140.jpg
142,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-KF58,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1577960,삼성전자imgs141.jpg,삼성전자imgsdt141.jpg
143,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1699190,삼성전자imgs142.jpg,삼성전자imgsdt142.jpg
144,삼성전자 갤럭시북 플렉스2 5G NT930QCA-KC71S,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,69.7,512,1.26,13.3,삼성전자,윈도우10,2679000,삼성전자imgs143.jpg,삼성전자imgsdt143.jpg
145,삼성전자 2019 노트북9 Always NT930XBE-K717A,인텔_코어i7-8세대_i7-8565U (1.8GHz),16,내장그래픽,75,256,995,13.3,삼성전자,윈도우10,1804040,삼성전자imgs144.jpg,삼성전자imgsdt144.jpg
146,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-K78A,인텔_코어i7-10세대_i7-10510U (1.8GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,윈도우10,1833590,삼성전자imgs145.jpg,삼성전자imgsdt145.jpg
147,삼성전자 갤럭시북 이온 NT930XCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1022390,삼성전자imgs146.jpg,삼성전자imgsdt146.jpg
148,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A38A,인텔_코어i3-10세대_i3-10110U (2.1GHz),8,내장그래픽,54,256,1.63,15.6,삼성전자,미포함(프리도스),1389800,삼성전자imgs147.jpg,삼성전자imgsdt147.jpg
149,삼성전자 갤럭시북S NT767XCM-K58S,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,256,950,13.3,삼성전자,윈도우10,1148000,삼성전자imgs148.jpg,삼성전자imgsdt148.jpg
150,삼성전자 오디세이 NT850XCJ-XC716,인텔_코어i7-10세대_i7-10750H (2.6GHz),16,RTX2070SUPERMAX-Q,54,512,2.39,15.6,삼성전자,윈도우10,2917990,삼성전자imgs149.jpg,삼성전자imgsdt149.jpg
151,삼성전자 노트북 NT350XCR-AD5WA,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),798000,삼성전자imgs150.jpg,삼성전자imgsdt150.jpg
152,삼성전자 노트북 NT350XCR-A58M,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),731490,삼성전자imgs151.jpg,삼성전자imgsdt151.jpg
153,삼성전자 갤럭시북 이온2 NT930XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1399000,삼성전자imgs152.jpg,삼성전자imgsdt152.jpg
154,삼성전자 갤럭시북 플렉스2 NT950QDA-X71AZ,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.57,15.6,삼성전자,윈도우10,2576000,삼성전자imgs153.jpg,삼성전자imgsdt153.jpg
155,삼성전자 노트북 플러스 NT550XCR-AD3A WIN10,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,828720,삼성전자imgs154.jpg,삼성전자imgsdt154.jpg
156,삼성전자 갤럭시북 이온2 NT950XDA-X71AW,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,mx450,69.7,512,1.26,15.6,삼성전자,윈도우10,2249000,삼성전자imgs155.jpg,삼성전자imgsdt155.jpg
157,삼성전자 갤럭시북 이온2 NT950XDZ-A58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,69.7,256,1.19,15.6,삼성전자,미포함(프리도스),1548000,삼성전자imgs156.jpg,삼성전자imgsdt156.jpg
158,삼성전자 갤럭시북S NT767XCL-KLTE,인텔_코어i5-10세대_i5-L16G7 (1.4GHz),8,내장그래픽,42,512,950,13.3,삼성전자,윈도우10,1349000,삼성전자imgs157.jpg,삼성전자imgsdt157.jpg
159,삼성전자 노트북 플러스2 NT550XDZ-AD5AW WIN10 16GB램,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,43,256,1.81,15.6,삼성전자,윈도우10,1176990,삼성전자imgs158.jpg,삼성전자imgsdt158.jpg
160,삼성전자 노트북 플러스2 NT560XDZ-G78A,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,미포함(프리도스),1599000,삼성전자imgs159.jpg,삼성전자imgsdt159.jpg
161,삼성전자 갤럭시북 이온2 NT950XDZ-G58AW,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,mx450,69.7,256,1.26,15.6,삼성전자,미포함(프리도스),1778000,삼성전자imgs160.jpg,삼성전자imgsdt160.jpg
162,삼성전자 노트북 플러스2 NT550XDZ-AD1AW,인텔_셀러론_6305 (1.8GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),444280,삼성전자imgs161.jpg,삼성전자imgsdt161.jpg
163,삼성전자 노트북 플러스2 NT560XDA-XC58,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,GTX1650 TiMAX-Q,43,256,1.85,15.6,삼성전자,윈도우10,1430390,삼성전자imgs162.jpg,삼성전자imgsdt162.jpg
164,삼성전자 갤럭시북 이온2 NT930XDZ-A38AW,인텔_코어i3-11세대_i3-1115G4 (3.0GHz),8,내장그래픽,69.7,256,970,13.3,삼성전자,미포함(프리도스),1198000,삼성전자imgs163.jpg,삼성전자imgsdt163.jpg
165,삼성전자 갤럭시북 플렉스2 NT930QDZ-A58AZ,인텔_코어i5-11세대_i5-1130G7 (1.8GHz),8,내장그래픽,69.7,256,1.16,13.3,삼성전자,미포함(프리도스),1748000,삼성전자imgs164.jpg,삼성전자imgsdt164.jpg
166,삼성전자 노트북 플러스 NT550XCR-AD3A,인텔_코어i3-10세대_i3-10110U (2.1GHz),4,내장그래픽,43,256,1.81,15.6,삼성전자,미포함(프리도스),661820,삼성전자imgs165.jpg,삼성전자imgsdt165.jpg
